CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate,text_basic,text_classic,text_len_classic,word_count_classic,uppercase_ratio,exclamation_count,hate_words_count
UgilSzQ81KO3zngCoAEC,9pr1oE34bIM,Who is going to pay the store owner for the cigars Big Gigantic Mike stole?,False,False,False,False,False,False,False,False,Who is going to pay the store owner for the cigars Big Gigantic Mike stole?,going pay store owner cigar big gigantic mike stole,51,9,0.05333333333333334,0,0
UginHSF2kYVug3gCoAEC,9pr1oE34bIM,Ireland v England Riots 1995 (HQ),False,False,False,False,False,False,False,False,Ireland v England Riots 1995 (HQ),ireland v england riot hq,25,5,0.15151515151515152,0,0
UginHWHzGxklGngCoAEC,9pr1oE34bIM,THANK YOU! right on.black people are going to vote 100% democrat this year.thats what all of this race baiting is all about.democrats are rallying their base.smh,False,False,False,False,False,False,False,False,THANK YOU! right on.black people are going to vote 100% democrat this year.thats what all of this race baiting is all about.democrats are rallying their base.smh,thank right onblack people going vote democrat yearthats race baiting aboutdemocrats rallying basesmh,101,13,0.049689440993788817,1,0
Ugio2mAeQzK4z3gCoAEC,9pr1oE34bIM,Wow  common sense in 20014 How refreshing ..... great job Stefan Molyneux,False,False,False,False,False,False,False,False,Wow common sense in 20014 How refreshing ..... great job Stefan Molyneux,wow common sense refreshing great job stefan molyneux,53,8,0.0547945205479452,0,0
Ugip4rzYRwkfT3gCoAEC,9pr1oE34bIM,why do you focus on how he rolls his blunt?  MJ is not the cause.  It just so happens to be that much like non criminal types the criminal types also smoke pot.  Pot has absolutely nothing to do with any of this.  The fact that he was walking and not driving is more important.  why bring pot into this as some relative intel?  yes criminals have a tendency to smoke pot.  criminals also tend to smoke cigarettes or drink. ,False,False,False,False,False,False,False,False,why do you focus on how he rolls his blunt? MJ is not the cause. It just so happens to be that much like non criminal types the criminal types also smoke pot. Pot has absolutely nothing to do with any of this. The fact that he was walking and not driving is more important. why bring pot into this as some relative intel? yes criminals have a tendency to smoke pot. criminals also tend to smoke cigarettes or drink.,focus roll blunt mj cause happens much like non criminal type criminal type also smoke pot pot absolutely nothing fact walking driving important bring pot relative intel yes criminal tendency smoke pot criminal also tend smoke cigarette drink,242,38,0.01182033096926714,0,0
UgipNLxmdYq6C3gCoAEC,9pr1oE34bIM,That is the best opinion yet. I definitely would of used deadly force myself against someone charging at me after assaulting me prior to that. I carry a gun everywhere I go cause this world is getting crazy.  Thanks for that I'm sharing to everyone I know. ,False,False,False,False,False,False,False,False,That is the best opinion yet. I definitely would of used deadly force myself against someone charging at me after assaulting me prior to that. I carry a gun everywhere I go cause this world is getting crazy. Thanks for that I'm sharing to everyone I know.,best opinion yet definitely would used deadly force someone charging assaulting prior carry gun everywhere go cause world getting crazy thanks im sharing everyone know,167,25,0.027237354085603113,0,1
Ugipy41Yu1w1DHgCoAEC,9pr1oE34bIM,"I wonder how you would twist Slavery.....The Truth about 400 years of slavery, you are so one sided, I bet that FOX NEWS pay you off the record",False,False,False,False,False,False,False,False,"I wonder how you would twist Slavery.....The Truth about 400 years of slavery, you are so one sided, I bet that FOX NEWS pay you off the record",wonder would twist slaverythe truth year slavery one sided bet fox news pay record,82,14,0.08391608391608392,0,0
Ugiq0SQkpRsy9HgCoAEC,9pr1oE34bIM,wtf,False,False,False,False,False,False,False,False,wtf,wtf,3,1,0.0,0,0
UgiQ6rR8-yyLZHgCoAEC,9pr1oE34bIM,this comment has nothing to do with the topic of this video...but will someone please set Stefan's rapping to an actual beat. It would be epic.,False,False,False,False,False,False,False,False,this comment has nothing to do with the topic of this video...but will someone please set Stefan's rapping to an actual beat. It would be epic.,comment nothing topic videobut someone please set stefans rapping actual beat would epic,88,13,0.013986013986013986,0,0
UgiQjn-ai72EUXgCoAEC,9pr1oE34bIM,This is so far off base that you can't even call it propaganda! BS!,True,True,False,True,False,False,False,False,This is so far off base that you can't even call it propaganda! BS!,far base cant even call propaganda b,36,7,0.04477611940298507,2,0
Ugiqp9Y1iGeKg3gCoAEC,9pr1oE34bIM,"It looks like M. Brown did the ""suicide"" by cop thing.",True,True,False,True,False,False,False,False,"It looks like M. Brown did the ""suicide"" by cop thing.",look like brown suicide cop thing,33,6,0.05555555555555555,0,0
UgiqSR-xtx2Xd3gCoAEC,9pr1oE34bIM,518 urban youth couldn't handle the truth presented in this video.,False,False,False,False,False,False,False,False,518 urban youth couldn't handle the truth presented in this video.,urban youth couldnt handle truth presented video,48,7,0.0,0,0
Ugir5Lgl83aXSXgCoAEC,9pr1oE34bIM,This is yet another reason why police need to wear A/V recording devices All the time.  And people should as well.  It really helps to ensure Truth is maintained at all times.  I can only imagine what the officers POV camera would show in this situation...,False,False,False,False,False,False,False,False,This is yet another reason why police need to wear A/V recording devices All the time. And people should as well. It really helps to ensure Truth is maintained at all times. I can only imagine what the officers POV camera would show in this situation...,yet another reason police need wear av recording device time people well really help ensure truth maintained time imagine officer pov camera would show situation,161,25,0.04296875,0,0
UgiRdlTIK793_ngCoAEC,9pr1oE34bIM,"all police officers should be wearing a camera on their lapel, all these issues would be open and shut cases...",False,False,False,False,False,False,False,False,"all police officers should be wearing a camera on their lapel, all these issues would be open and shut cases...",police officer wearing camera lapel issue would open shut case,62,10,0.0,0,0
UgisJqoRxSeFn3gCoAEC,9pr1oE34bIM,"Stefan Molyneux : You did not give a rounded view at all. You simply wanted to use the same old tired ploy of discrediting Michael Brown. No sane person would believe that Officer Wilson is some perfect angelic white man ( no such person exists )we are not privy to any questionable characteristics of this cop and rest assure there are some it is human nature. In spite of Brown smoking weed or stealing blunts or even rapping about bitches , guns etc.. this does not justify someone unarmed being shot that many times. That is the  desensitized culture of hip hop which white people have also monetarily benefited from.",False,False,False,False,False,False,False,False,"Stefan Molyneux : You did not give a rounded view at all. You simply wanted to use the same old tired ploy of discrediting Michael Brown. No sane person would believe that Officer Wilson is some perfect angelic white man ( no such person exists )we are not privy to any questionable characteristics of this cop and rest assure there are some it is human nature. In spite of Brown smoking weed or stealing blunts or even rapping about bitches , guns etc.. this does not justify someone unarmed being shot that many times. That is the desensitized culture of hip hop which white people have also monetarily benefited from.",stefan molyneux give rounded view simply wanted use old tired ploy discrediting michael brown sane person would believe officer wilson perfect angelic white man person exists privy questionable characteristic cop rest assure human nature spite brown smoking weed stealing blunts even rapping bitch gun etc justify someone unarmed shot many time desensitized culture hip hop white people also monetarily benefited,412,60,0.01932367149758454,0,2
